"","subject","culture","task_name","task_info","trial_info","resp_type","resp"
"33308","SS1609166832692","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",1
"33309","SS1609166832692","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",2
"33310","SS1609166832692","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",1
"33311","SS1609166832692","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",2
"33312","SS1609206019548","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33313","SS1609206019548","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",1
"33314","SS1609206019548","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",2
"33315","SS1609206019548","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",5
"33316","SS1609206019548","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",4
"33317","SS1609208930844","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33318","SS1609208930844","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",3
"33319","SS1609208930844","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33320","SS1609208930844","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",11
"33321","SS1609208930844","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"33322","SS1609213276315","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33323","SS1609213276315","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",1
"33324","SS1609213276315","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33325","SS1609213276315","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",3
"33326","SS1609213276315","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"33327","SS1609214157015","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33328","SS1609214157015","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"33329","SS1609214157015","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",2
"33330","SS1609214157015","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",1
"33331","SS1609214157015","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",4
"33332","SS1609223067371","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",0
"33333","SS1609223067371","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",2
"33334","SS1609223067371","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33335","SS1609223067371","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",5
"33336","SS1609223067371","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"33337","SS1609225913111","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",0
"33338","SS1609225913111","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",1
"33339","SS1609225913111","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33340","SS1609225913111","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",3
"33341","SS1609225913111","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"33342","SS1609229037242","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33343","SS1609229037242","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"33344","SS1609229037242","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33345","SS1609229037242","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",1
"33346","SS1609229037242","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",5
"33347","SS1609229287946","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33348","SS1609229287946","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",2
"33349","SS1609229287946","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33350","SS1609229287946","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",5
"33351","SS1609229287946","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"33352","SS1609233742402","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33353","SS1609233742402","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"33354","SS1609233742402","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",2
"33355","SS1609233742402","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",1
"33356","SS1609233742402","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",5
"33357","SS1609234368670","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",0
"33358","SS1609234368670","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",1
"33359","SS1609234368670","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",2
"33360","SS1609234368670","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",7
"33361","SS1609234368670","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",6
"33362","SS1609236181354","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33363","SS1609236181354","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"33364","SS1609236181354","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",2
"33365","SS1609236181354","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",0
"33366","SS1609236181354","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",5
"33367","SS1609238981425","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33368","SS1609238981425","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",7
"33369","SS1609238981425","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",3
"33370","SS1609238981425","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",15
"33371","SS1609238981425","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",5
"33372","SS1609241808889","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33373","SS1609241808889","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",1
"33374","SS1609241808889","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33375","SS1609241808889","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",3
"33376","SS1609241808889","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",4
"33377","SS1609242245499","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33378","SS1609242245499","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"33379","SS1609242245499","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33380","SS1609242245499","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",0
"33381","SS1609242245499","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",6
"33382","SS1609248452680","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",0
"33383","SS1609248452680","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",0
"33384","SS1609248452680","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"33385","SS1609248452680","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",5
"33386","SS1609248452680","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",0
"33387","SS1609248452680","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",0
"33388","SS1609248452680","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",1
"33389","SS1609248452680","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",0
"33390","SS1609248452680","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",4
"33391","SS1609248452680","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",1
"33392","SS1609248452680","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"33393","SS1609248452680","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"33394","SS1609248452680","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",0
"33395","SS1609248452680","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",1
"33396","SS1609248452680","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",3
"33397","SS1609248452680","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",0
"33398","SS1609248452680","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"33399","SS1609248452680","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"33400","SS1609248452680","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",2
"33401","SS1609248452680","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",3
"33402","SS1609248452680","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",0
"33403","SS1609248452680","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",1
"33404","SS1609248452680","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",1
"33405","SS1609248452680","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",4
"33406","SS1609248452680","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",2
"33407","SS1609248452680","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"33408","SS1609248452680","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"33409","SS1609248452680","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"33410","SS1609248452680","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",4
"33411","SS1609248452680","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",3
"33412","SS1609248452680","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33413","SS1609248452680","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"33414","SS1609248452680","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33415","SS1609248452680","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",2
"33416","SS1609248452680","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",2
"33417","SS1609252307381","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"33418","SS1609252307381","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",0
"33419","SS1609252307381","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",1
"33420","SS1609252307381","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",1
"33421","SS1609252307381","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",3
"33422","SS1609252307381","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",1
"33423","SS1609252307381","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",0
"33424","SS1609252307381","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"33425","SS1609252307381","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",2
"33426","SS1609252307381","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",2
"33427","SS1609252307381","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"33428","SS1609252307381","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"33429","SS1609252307381","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"33430","SS1609252307381","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",5
"33431","SS1609252307381","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",2
"33432","SS1609252307381","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",1
"33433","SS1609252307381","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"33434","SS1609252307381","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"33435","SS1609252307381","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",3
"33436","SS1609252307381","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",2
"33437","SS1609252307381","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33438","SS1609252307381","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"33439","SS1609252307381","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",2
"33440","SS1609252307381","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",1
"33441","SS1609252307381","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",4
"33442","SS1609252307381","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"33443","SS1609252307381","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"33444","SS1609252307381","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",1
"33445","SS1609252307381","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",1
"33446","SS1609252307381","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",4
"33447","SS1609252307381","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"33448","SS1609252307381","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",0
"33449","SS1609252307381","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",1
"33450","SS1609252307381","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",1
"33451","SS1609252307381","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",3
"33452","SS1609254302236","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"33453","SS1609254302236","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"33454","SS1609254302236","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",1
"33455","SS1609254302236","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",7
"33456","SS1609254302236","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",3
"33457","SS1609254302236","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",1
"33458","SS1609254302236","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",1
"33459","SS1609254302236","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"33460","SS1609254302236","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",7
"33461","SS1609254302236","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",2
"33462","SS1609254302236","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33463","SS1609254302236","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",1
"33464","SS1609254302236","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33465","SS1609254302236","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",2
"33466","SS1609254302236","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",4
"33467","SS1609254302236","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"33468","SS1609254302236","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",1
"33469","SS1609254302236","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",1
"33470","SS1609254302236","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",2
"33471","SS1609254302236","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",3
"33472","SS1609254302236","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"33473","SS1609254302236","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",0
"33474","SS1609254302236","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",0
"33475","SS1609254302236","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",4
"33476","SS1609254302236","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",2
"33477","SS1609254302236","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",0
"33478","SS1609254302236","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"33479","SS1609254302236","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"33480","SS1609254302236","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",2
"33481","SS1609254302236","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",3
"33482","SS1609254302236","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"33483","SS1609254302236","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"33484","SS1609254302236","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"33485","SS1609254302236","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",4
"33486","SS1609254302236","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",3
"33487","SS1609301941699","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",1
"33488","SS1609301941699","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"33489","SS1609301941699","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"33490","SS1609301941699","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",3
"33491","SS1609301941699","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",2
"33492","SS1609301941699","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33493","SS1609301941699","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",2
"33494","SS1609301941699","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33495","SS1609301941699","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",4
"33496","SS1609301941699","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",2
"33497","SS1609301941699","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"33498","SS1609301941699","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",1
"33499","SS1609301941699","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",1
"33500","SS1609301941699","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",5
"33501","SS1609301941699","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",3
"33502","SS1609301941699","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"33503","SS1609301941699","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",1
"33504","SS1609301941699","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",0
"33505","SS1609301941699","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",4
"33506","SS1609301941699","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",1
"33507","SS1609301941699","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"33508","SS1609301941699","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",0
"33509","SS1609301941699","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",2
"33510","SS1609301941699","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",1
"33511","SS1609301941699","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",3
"33512","SS1609301941699","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"33513","SS1609301941699","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"33514","SS1609301941699","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"33515","SS1609301941699","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",6
"33516","SS1609301941699","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",2
"33517","SS1609301941699","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",1
"33518","SS1609301941699","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",1
"33519","SS1609301941699","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"33520","SS1609301941699","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",6
"33521","SS1609301941699","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",1
"33522","SS1609314218600","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"33523","SS1609314218600","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",2
"33524","SS1609314218600","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",1
"33525","SS1609314218600","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",7
"33526","SS1609314218600","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",3
"33527","SS1609314218600","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",0
"33528","SS1609314218600","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"33529","SS1609314218600","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",0
"33530","SS1609314218600","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",4
"33531","SS1609314218600","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",2
"33532","SS1609314218600","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",0
"33533","SS1609314218600","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"33534","SS1609314218600","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"33535","SS1609314218600","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",6
"33536","SS1609314218600","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",2
"33537","SS1609314218600","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"33538","SS1609314218600","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"33539","SS1609314218600","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"33540","SS1609314218600","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",5
"33541","SS1609314218600","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",3
"33542","SS1609314218600","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",0
"33543","SS1609314218600","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",1
"33544","SS1609314218600","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33545","SS1609314218600","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",4
"33546","SS1609314218600","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"33547","SS1609314218600","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"33548","SS1609314218600","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",1
"33549","SS1609314218600","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",1
"33550","SS1609314218600","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",4
"33551","SS1609314218600","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",3
"33552","SS1609314218600","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",1
"33553","SS1609314218600","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",0
"33554","SS1609314218600","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"33555","SS1609314218600","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",4
"33556","SS1609314218600","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",2
"33557","SS1609315463105","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33558","SS1609315463105","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"33559","SS1609315463105","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33560","SS1609315463105","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",0
"33561","SS1609315463105","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"33562","SS1609315463105","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",0
"33563","SS1609315463105","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"33564","SS1609315463105","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",1
"33565","SS1609315463105","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",2
"33566","SS1609315463105","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",2
"33567","SS1609315463105","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"33568","SS1609315463105","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"33569","SS1609315463105","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"33570","SS1609315463105","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",4
"33571","SS1609315463105","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",2
"33572","SS1609315463105","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",0
"33573","SS1609315463105","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"33574","SS1609315463105","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",0
"33575","SS1609315463105","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",4
"33576","SS1609315463105","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",1
"33577","SS1609315463105","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",0
"33578","SS1609315463105","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",0
"33579","SS1609315463105","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",2
"33580","SS1609315463105","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",1
"33581","SS1609315463105","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",4
"33582","SS1609315463105","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",0
"33583","SS1609315463105","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",0
"33584","SS1609315463105","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"33585","SS1609315463105","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",6
"33586","SS1609315463105","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",1
"33587","SS1609315463105","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",0
"33588","SS1609315463105","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",1
"33589","SS1609315463105","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",1
"33590","SS1609315463105","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",3
"33591","SS1609315463105","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",2
"33592","SS1609318098340","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"33593","SS1609318098340","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",1
"33594","SS1609318098340","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"33595","SS1609318098340","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",8
"33596","SS1609318098340","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"33597","SS1609318098340","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",1
"33598","SS1609318098340","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",1
"33599","SS1609318098340","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
