subject,culture,trial_info,raw_response,response,coder
SS1651847391324,CN,monkpic1,"{""si_li_monkpic1"":""他想回家""}",1,SG
SS1651849043017,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651849550334,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651890985414,CN,monkpic1,"{""si_li_monkpic1"":""宝玉非常想家""}",1,SG
SS1651891187280,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651897042062,CN,monkpic1,"{""si_li_monkpic1"":""想家了""}",1,SG
SS1651901964830,CN,monkpic1,"{""si_li_monkpic1"":""回不了家""}",1,SG
SS1651905218784,CN,monkpic1,"{""si_li_monkpic1"":""爸妈很远，没有来看他""}",1,SG
SS1651906129454,CN,monkpic1,"{""si_li_monkpic1"":""爸爸妈妈在很远的地方，见不到爸爸妈妈，不能回家。""}",1,SG
SS1651906591158,CN,monkpic1,"{""si_li_monkpic1"":""他想回家""}",1,SG
SS1651906687128,CN,monkpic1,"{""si_li_monkpic1"":""回不去家，爸爸妈妈也不能来看他，因为家离得太远""}",1,SG
SS1651907106845,CN,monkpic1,"{""si_li_monkpic1"":""想家，见不到爸爸妈妈""}",1,SG
SS1651910974793,CN,monkpic1,"{""si_li_monkpic1"":""他很小就到这里了他爸爸妈妈不能经常来看他""}",1,SG
SS1651912088419,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651915236922,CN,monkpic1,"{""si_li_monkpic1"":""因为他家离得太远，没有办法见到自己的爸爸妈妈。""}",1,SG
SS1651916837690,CN,monkpic1,"{""si_li_monkpic1"":""非常不开心因为他想家了""}",1,SG
SS1651916886491,CN,monkpic1,"{""si_li_monkpic1"":""想爸爸妈妈""}",1,SG
SS1651918483229,CN,monkpic1,"{""si_li_monkpic1"":""没回家""}",1,SG
SS1651919285907,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651921503296,CN,monkpic1,"{""si_li_monkpic1"":""爸妈住的远不来看他，他孤单""}",1,SG
SS1651922816094,CN,monkpic1,"{""si_li_monkpic1"":""因为他很久没见过爸爸妈妈了，住在庙里不能回家，他很想家""}",1,SG
SS1651924494966,CN,monkpic1,"{""si_li_monkpic1"":""他来到寺庙后，父母没有来看望过他""}",1,SG
SS1651926576151,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651926856493,CN,monkpic1,"{""si_li_monkpic1"":""因为他自从来到寺庙后就没有回过家，爸爸妈妈也没有来看过他。""}",1,SG
SS1651928385240,CN,monkpic1,"{""si_li_monkpic1"":""看不到爸爸妈妈\n""}",1,SG
SS1651932416698,CN,monkpic1,"{""si_li_monkpic1"":""宝玉的爸妈住在很远的地方，没办法来看宝玉，而宝玉很想家\n""}",1,SG
SS1651934015946,CN,monkpic1,"{""si_li_monkpic1"":""很久不能回家，见不到爸爸妈妈""}",1,SG
SS1651544690789,CN,monkpic2,"{""si_li_monkpic2"":""画""}",1,SG
SS1651544824620,CN,monkpic2,"{""si_li_monkpic2"":""小本子让他画画\n\n""}",1,SG
SS1651544913549,CN,monkpic2,"{""si_li_monkpic2"":""让他不要告诉别人给了他一个画画的东西""}",1,SG
SS1651545081461,CN,monkpic2,"{""si_li_monkpic2"":""一些小本子""}",1,SG
SS1651545107281,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651545123067,CN,monkpic2,"{""si_li_monkpic2"":""给他带来了一些小本子以供画画\n""}",1,SG
SS1651545188145,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651545279588,CN,monkpic2,"{""si_li_monkpic2"":""小本子和画笔""}",1,SG
SS1651545285513,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651545357097,CN,monkpic2,"{""si_li_monkpic2"":""画画""}",1,SG
SS1651545751233,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651546122639,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651546915326,CN,monkpic2,"{""si_li_monkpic2"":""一个本子，可以在上面记录。""}",1,SG
SS1651547162777,CN,monkpic2,"{""si_li_monkpic2"":""给他一些小本子 保守秘密""}",1,SG
SS1651548143005,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651552362039,CN,monkpic2,"{""si_li_monkpic2"":""一个可以画画的小本子""}",1,SG
SS1651552795730,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651552837542,CN,monkpic2,"{""si_li_monkpic2"":""快乐""}",0,SG
SS1651553474432,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651553913160,CN,monkpic2,"{""si_li_monkpic2"":""分享秘密的快乐""}",0,SG
SS1651553969715,CN,monkpic2,"{""si_li_monkpic2"":""一些吃的""}",0,SG
SS1651554145523,CN,monkpic2,"{""si_li_monkpic2"":""本子\n""}",1,SG
SS1651554184228,CN,monkpic2,"{""si_li_monkpic2"":""带来了一些小本子""}",1,SG
SS1651554284065,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651554809980,CN,monkpic2,"{""si_li_monkpic2"":""一些本子""}",1,SG
SS1651559729763,CN,monkpic2,"{""si_li_monkpic2"":""一些小本子""}",1,SG
SS1651560025455,CN,monkpic2,"{""si_li_monkpic2"":""有时候会带来一些小本子让他画画""}",1,SG
SS1651561685665,CN,monkpic2,"{""si_li_monkpic2"":""朋友的信任""}",0,SG
SS1651562034956,CN,monkpic2,"{""si_li_monkpic2"":""明珠给他带来了画画用的本子。""}",1,SG
SS1651562868228,CN,monkpic2,"{""si_li_monkpic2"":""明珠给宝玉带来小本子让他画画""}",1,SG
SS1651564260438,CN,monkpic2,"{""si_li_monkpic2"":""小本子让他画画""}",1,SG
SS1651564308340,CN,monkpic2,"{""si_li_monkpic2"":""小本子\n""}",1,SG
SS1651565828518,CN,monkpic2,"{""si_li_monkpic2"":""画画用的本子""}",1,SG
SS1651568252846,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651568382617,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651568918829,CN,monkpic2,"{""si_li_monkpic2"":""一些小本子""}",1,SG
SS1651570752111,CN,monkpic2,"{""si_li_monkpic2"":""本子\n""}",1,SG
SS1651571509239,CN,monkpic2,"{""si_li_monkpic2"":""画画的用具""}",1,SG
SS1651572914976,CN,monkpic2,"{""si_li_monkpic2"":""本子，让他画画""}",1,SG
SS1651576408487,CN,monkpic2,"{""si_li_monkpic2"":""画笔""}",1,SG
SS1651578940027,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651579399729,CN,monkpic2,"{""si_li_monkpic2"":""一些小本子让他画画""}",1,SG
SS1651582669897,CN,monkpic2,"{""si_li_monkpic2"":""明珠带给宝玉一些小本子，让他画画。""}",1,SG
SS1651590333066,CN,monkpic2,"{""si_li_monkpic2"":""画画的小本子""}",1,SG
SS1651620046254,CN,monkpic2,"{""si_li_monkpic2"":""书本和吃的""}",1,SG
SS1651623308643,CN,monkpic2,"{""si_li_monkpic2"":""一个本子画画""}",1,SG
SS1651625504097,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651629675682,CN,monkpic2,"{""si_li_monkpic2"":""一个可以画画的小本子""}",1,SG
SS1651631038398,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651631374290,CN,monkpic2,"{""si_li_monkpic2"":""信任吧""}",0,SG
SS1651632269384,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651633449820,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651634088254,CN,monkpic2,"{""si_li_monkpic2"":""铅笔本子""}",1,SG
SS1651634616537,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651634772197,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651636059839,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651637972613,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651642739005,CN,monkpic2,"{""si_li_monkpic2"":""画纸""}",1,SG
SS1651644576691,CN,monkpic2,"{""si_li_monkpic2"":""带来他画的画""}",1,SG
SS1651645903803,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651648364635,CN,monkpic2,"{""si_li_monkpic2"":""一些画画用的小本子""}",1,SG
SS1651649525276,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651652206023,CN,monkpic2,"{""si_li_monkpic2"":""可以画画的本子""}",1,SG
SS1651652979760,CN,monkpic2,"{""si_li_monkpic2"":""画纸""}",1,SG
SS1651654468673,CN,monkpic2,"{""si_li_monkpic2"":""小本子 用于画画 排解想家情绪""}",1,SG
SS1651654992618,CN,monkpic2,"{""si_li_monkpic2"":""画画本子""}",1,SG
SS1651655612985,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651660777144,CN,monkpic2,"{""si_li_monkpic2"":""小册子，画画的""}",1,SG
SS1651661370426,CN,monkpic2,"{""si_li_monkpic2"":""保守宝玉的秘密""}",0,SG
SS1651662575870,CN,monkpic2,"{""si_li_monkpic2"":""小本本""}",1,SG
SS1651663394470,CN,monkpic2,"{""si_li_monkpic2"":""一些小本子让宝玉画画。""}",1,SG
SS1651664105704,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651665034176,CN,monkpic2,"{""si_li_monkpic2"":""本子画画""}",1,SG
SS1651666650135,CN,monkpic2,"{""si_li_monkpic2"":""铅笔和本子 画画""}",1,SG
SS1651669607417,CN,monkpic2,"{""si_li_monkpic2"":""体贴理解""}",0,SG
SS1651669856701,CN,monkpic2,"{""si_li_monkpic2"":""一些小本子和铅笔""}",1,SG
SS1651672824225,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651674999028,CN,monkpic2,"{""si_li_monkpic2"":""小本本""}",1,SG
SS1651675575564,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651675739437,CN,monkpic2,"{""si_li_monkpic2"":""用来画画的小本子\n""}",1,SG
SS1651682617757,CN,monkpic2,"{""si_li_monkpic2"":""画画的本子""}",1,SG
SS1651705155608,CN,monkpic2,"{""si_li_monkpic2"":""快乐""}",0,SG
SS1651713128281,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651721379726,CN,monkpic2,"{""si_li_monkpic2"":""没看清，一下子点了两下。反正就是陪他一起在树洞里画画""}",0,SG
SS1651724542208,CN,monkpic2,"{""si_li_monkpic2"":""画画的小本子""}",1,SG
SS1651726203467,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651727116955,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651727696486,CN,monkpic2,"{""si_li_monkpic2"":""画笔""}",1,SG
SS1651728177417,CN,monkpic2,"{""si_li_monkpic2"":""小本子，让宝玉画画""}",1,SG
SS1651729682124,CN,monkpic2,"{""si_li_monkpic2"":""册子""}",1,SG
SS1651729792731,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651731235827,CN,monkpic2,"{""si_li_monkpic2"":""给了宝玉一个小本子""}",1,SG
SS1651732296508,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651734446265,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651737005457,CN,monkpic2,"{""si_li_monkpic2"":""小册子""}",1,SG
SS1651739183035,CN,monkpic2,"{""si_li_monkpic2"":""一些小本子""}",1,SG
SS1651742060593,CN,monkpic2,"{""si_li_monkpic2"":""本子画画""}",1,SG
SS1651743246534,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651744829480,CN,monkpic2,"{""si_li_monkpic2"":""保守秘密""}",0,SG
SS1651747335475,CN,monkpic2,"{""si_li_monkpic2"":""画画的本子？""}",1,SG
SS1651748703908,CN,monkpic2,"{""si_li_monkpic2"":""小本子\n""}",1,SG
SS1651751338853,CN,monkpic2,"{""si_li_monkpic2"":""明珠带来了小本子。\n""}",1,SG
SS1651751579584,CN,monkpic2,"{""si_li_monkpic2"":""画画的本子""}",1,SG
SS1651761786814,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651762141455,CN,monkpic2,"{""si_li_monkpic2"":""画册""}",1,SG
SS1651763037034,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651764193629,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651765169248,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651765894743,CN,monkpic2,"{""si_li_monkpic2"":""画本""}",1,SG
SS1651765911820,CN,monkpic2,"{""si_li_monkpic2"":""一些小本子""}",1,SG
SS1651767555827,CN,monkpic2,"{""si_li_monkpic2"":""带一些本子""}",1,SG
SS1651769304707,CN,monkpic2,"{""si_li_monkpic2"":""不知道""}",0,SG
SS1651771465459,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651783487150,CN,monkpic2,"{""si_li_monkpic2"":""快乐""}",0,SG
SS1651798074227,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651799596238,CN,monkpic2,"{""si_li_monkpic2"":""不知道\n""}",0,SG
SS1651802919199,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651804378273,CN,monkpic2,"{""si_li_monkpic2"":""快乐""}",0,SG
SS1651804729362,CN,monkpic2,"{""si_li_monkpic2"":""画本和画笔""}",1,SG
SS1651804768520,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651806183814,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651807227958,CN,monkpic2,"{""si_li_monkpic2"":""小本子\n""}",1,SG
SS1651807671427,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651809674248,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651810536901,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651810766684,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651811217708,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651812084324,CN,monkpic2,"{""si_li_monkpic2"":""小本子，用来让宝玉画画""}",1,SG
SS1651813057402,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651813633535,CN,monkpic2,"{""si_li_monkpic2"":""画画的工具""}",1,SG
SS1651818877028,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651821991579,CN,monkpic2,"{""si_li_monkpic2"":""画画的本子""}",1,SG
SS1651822926317,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651827681410,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651828791480,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651835352625,CN,monkpic2,"{""si_li_monkpic2"":""秘密""}",0,SG
SS1651837328638,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651837445397,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651837683659,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651839455332,CN,monkpic2,"{""si_li_monkpic2"":""小本子\n""}",1,SG
SS1651840732818,CN,monkpic2,"{""si_li_monkpic2"":""有时候看宝玉画画，有时候给他一些本子画画""}",1,SG
SS1651840989750,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651842824466,CN,monkpic2,"{""si_li_monkpic2"":""树洞""}",0,SG
SS1651844131204,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651845522237,CN,monkpic2,"{""si_li_monkpic2"":""本子\n""}",1,SG
SS1651845673245,CN,monkpic2,"{""si_li_monkpic2"":""画本""}",1,SG
SS1651847391324,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651849043017,CN,monkpic2,"{""si_li_monkpic2"":""一些小本子""}",1,SG
SS1651849550334,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651890985414,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651891187280,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651897042062,CN,monkpic2,"{""si_li_monkpic2"":""带来了本子""}",1,SG
SS1651901964830,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651905218784,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651906129454,CN,monkpic2,"{""si_li_monkpic2"":""画本""}",1,SG
SS1651906591158,CN,monkpic2,"{""si_li_monkpic2"":""画本""}",1,SG
SS1651906687128,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651907106845,CN,monkpic2,"{""si_li_monkpic2"":""本子""}",1,SG
SS1651910974793,CN,monkpic2,"{""si_li_monkpic2"":""带了吃的""}",0,SG
SS1651912088419,CN,monkpic2,"{""si_li_monkpic2"":""画本和笔""}",1,SG
SS1651915236922,CN,monkpic2,"{""si_li_monkpic2"":""带去一些小本子让他画画。""}",1,SG
SS1651916837690,CN,monkpic2,"{""si_li_monkpic2"":""每当他想家都会来这个树洞""}",0,SG
SS1651916886491,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651918483229,CN,monkpic2,"{""si_li_monkpic2"":""小册子""}",1,SG
SS1651919285907,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651921503296,CN,monkpic2,"{""si_li_monkpic2"":""画画的本子""}",1,SG
SS1651922816094,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651924494966,CN,monkpic2,"{""si_li_monkpic2"":""画画用的册子""}",1,SG
SS1651926576151,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651926856493,CN,monkpic2,"{""si_li_monkpic2"":""带了一些本子让他画画。""}",1,SG
SS1651928385240,CN,monkpic2,"{""si_li_monkpic2"":""保守秘密""}",0,SG
SS1651932416698,CN,monkpic2,"{""si_li_monkpic2"":""小本子""}",1,SG
SS1651934015946,CN,monkpic2,"{""si_li_monkpic2"":""饭""}",0,SG
SS1651544690789,CN,superdog1,"{""si_li_superdog1"":""未知""}",0,SG
SS1651544824620,CN,superdog1,"{""si_li_superdog1"":""比赛终点在美丽的湖畔""}",1,SG
SS1651544913549,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651545081461,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651545107281,CN,superdog1,"{""si_li_superdog1"":""美丽的湖""}",1,SG
SS1651545123067,CN,superdog1,"{""si_li_superdog1"":""在一个美丽的湖畔\n""}",1,SG
SS1651545188145,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔\n""}",1,SG
SS1651545279588,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔\n""}",1,SG
SS1651545285513,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651545357097,CN,superdog1,"{""si_li_superdog1"":""美丽的河畔""}",1,SG
SS1651545751233,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651546122639,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651546915326,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651547162777,CN,superdog1,"{""si_li_superdog1"":""一个美丽的河畔""}",1,SG
SS1651548143005,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651552362039,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651552795730,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651552837542,CN,superdog1,"{""si_li_superdog1"":""不知道""}",0,SG
SS1651553474432,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651553913160,CN,superdog1,"{""si_li_superdog1"":""湖边\n""}",1,SG
SS1651553969715,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651554145523,CN,superdog1,"{""si_li_superdog1"":""河畔""}",1,SG
SS1651554184228,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651554284065,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651554809980,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651559729763,CN,superdog1,"{""si_li_superdog1"":""这个美丽的湖畔""}",1,SG
SS1651560025455,CN,superdog1,"{""si_li_superdog1"":""这个美丽的湖畔""}",1,SG
SS1651561685665,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651562034956,CN,superdog1,"{""si_li_superdog1"":""终点在湖边。""}",1,SG
SS1651562868228,CN,superdog1,"{""si_li_superdog1"":""比赛终点在一个美丽的湖畔""}",1,SG
SS1651564260438,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651564308340,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651565828518,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651568252846,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651568382617,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔旁""}",1,SG
SS1651568918829,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651570752111,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651571509239,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651572914976,CN,superdog1,"{""si_li_superdog1"":""一个美丽的湖畔""}",1,SG
SS1651576408487,CN,superdog1,"{""si_li_superdog1"":""一个美丽的湖畔""}",1,SG
SS1651578940027,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651579399729,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651582669897,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651590333066,CN,superdog1,"{""si_li_superdog1"":""美丽的河畔""}",1,SG
SS1651620046254,CN,superdog1,"{""si_li_superdog1"":""河畔""}",1,SG
SS1651623308643,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651625504097,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651629675682,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651631038398,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651631374290,CN,superdog1,"{""si_li_superdog1"":""湖畔。""}",1,SG
SS1651632269384,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651633449820,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651634088254,CN,superdog1,"{""si_li_superdog1"":""一个美丽的湖畔""}",1,SG
SS1651634616537,CN,superdog1,"{""si_li_superdog1"":""美丽湖畔""}",1,SG
SS1651634772197,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔\n""}",1,SG
SS1651636059839,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651637972613,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651642739005,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651644576691,CN,superdog1,"{""si_li_superdog1"":""一个美丽的湖畔""}",1,SG
SS1651645903803,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651648364635,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651649525276,CN,superdog1,"{""si_li_superdog1"":""湖泊旁边""}",1,SG
SS1651652206023,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔。""}",1,SG
SS1651652979760,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651654468673,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651654992618,CN,superdog1,"{""si_li_superdog1"":""美丽湖畔""}",1,SG
SS1651655612985,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651660777144,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651661370426,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651662575870,CN,superdog1,"{""si_li_superdog1"":""美丽的河畔""}",1,SG
SS1651663394470,CN,superdog1,"{""si_li_superdog1"":""一个美丽的湖畔""}",1,SG
SS1651664105704,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651665034176,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651666650135,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651669607417,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651669856701,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔\n ""}",1,SG
SS1651672824225,CN,superdog1,"{""si_li_superdog1"":""一个美丽的湖畔""}",1,SG
SS1651674999028,CN,superdog1,"{""si_li_superdog1"":""美丽的河畔""}",1,SG
SS1651675575564,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651675739437,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651682617757,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651705155608,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651713128281,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651721379726,CN,superdog1,"{""si_li_superdog1"":""美丽湖畔""}",1,SG
SS1651724542208,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651726203467,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651727116955,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651727696486,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651728177417,CN,superdog1,"{""si_li_superdog1"":""美丽的河畔""}",1,SG
SS1651729682124,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651729792731,CN,superdog1,"{""si_li_superdog1"":""一个湖畔""}",1,SG
SS1651731235827,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651732296508,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651734446265,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651737005457,CN,superdog1,"{""si_li_superdog1"":""美丽的河畔""}",1,SG
SS1651739183035,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651742060593,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651743246534,CN,superdog1,"{""si_li_superdog1"":""湖畔""}",1,SG
SS1651744829480,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651747335475,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔\n""}",1,SG
SS1651748703908,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651751338853,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔。""}",1,SG
SS1651751579584,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
SS1651761786814,CN,superdog1,"{""si_li_superdog1"":""美丽的湖畔""}",1,SG
