subject,culture,prompt,response,correct,coder
SS1651822926317,CN,Description3,云的位置不一样,1,
SS1651827681410,CN,Description3,云,1,
SS1651828791480,CN,Description3,云朵,1,
SS1651835352625,CN,Description3,白云,1,
SS1651837328638,CN,Description3,白云位置,1,
SS1651837445397,CN,Description3,云彩,1,
SS1651837683659,CN,Description3,云的位置不同,1,
SS1651839455332,CN,Description3,云彩,1,
SS1651840732818,CN,Description3,云,1,
SS1651840989750,CN,Description3,云彩,1,
SS1651842824466,CN,Description3,颜色,0,
SS1651844131204,CN,Description3,云朵的位置,1,
SS1651845522237,CN,Description3,未知,0,
SS1651845673245,CN,Description3,云的位置发生了变化,1,
SS1651847391324,CN,Description3,云,1,
SS1651849043017,CN,Description3,云的位置不一样,1,
SS1651849550334,CN,Description3,云,1,
SS1651890985414,CN,Description3,天空中的云彩,1,
SS1651891187280,CN,Description3,未知,0,
SS1651897042062,CN,Description3,背景里的云变得不一样,1,
SS1651901964830,CN,Description3,云朵,1,
SS1651905218784,CN,Description3,云朵,1,
SS1651906129454,CN,Description3,云朵,1,
SS1651906591158,CN,Description3,云的位置,1,
SS1651906687128,CN,Description3,云朵,1,
SS1651907106845,CN,Description3,云彩,1,
SS1651910974793,CN,Description3,红色飞机周围的云形状变化,1,
SS1651912088419,CN,Description3,云,1,
SS1651915236922,CN,Description3,天空中云朵的位置不一样。,1,
SS1651916837690,CN,Description3,未知,0,
SS1651916886491,CN,Description3,未知,0,
SS1651918483229,CN,Description3,未知,0,
SS1651919285907,CN,Description3,天空云彩形状位置,1,
SS1651921503296,CN,Description3,云层变了,1,
SS1651922816094,CN,Description3,云朵的位置改变,1,
SS1651924494966,CN,Description3,红色飞机左右下方的云朵位置不同,1,
SS1651926576151,CN,Description3,未知,0,
SS1651926856493,CN,Description3,天空中云朵的位置不一样。,1,
SS1651928385240,CN,Description3,未知,0,
SS1651932416698,CN,Description3,天空云朵的变化,1,
SS1651934015946,CN,Description3,背景云不同,1,
SS1651544690789,CN,Description4,中间的飞机,1,
SS1651544824620,CN,Description4,飞机引擎的大小在变化,1,
SS1651544913549,CN,Description4,发动机,1,
SS1651545081461,CN,Description4,飞机机翼下面的喷射器大小不一样,1,
SS1651545107281,CN,Description4,客机的外观大小不同,1,
SS1651545123067,CN,Description4,飞机引擎的大小有变化 ,1,
SS1651545188145,CN,Description4,中间圆筒的大小,1,
SS1651545279588,CN,Description4,飞机旁边的圆筒大小,1,
SS1651545285513,CN,Description4,白色飞机右边的圈一个大一个小,1,
SS1651545357097,CN,Description4,未知,0,
SS1651545751233,CN,Description4,飞机排风口大小,1,
SS1651546122639,CN,Description4,一边机翼的位置,1,
SS1651546915326,CN,Description4,飞机的洞口大小不一致,1,
SS1651547162777,CN,Description4,飞机的发动机,1,
SS1651548143005,CN,Description4,飞机,1,
SS1651552362039,CN,Description4,火车前面的圆形变大变小,1,
SS1651552795730,CN,Description4,飞机,1,
SS1651552837542,CN,Description4,风机大小不一样,1,
SS1651553474432,CN,Description4,喷射器,1,
SS1651553913160,CN,Description4,飞机前翼的口的大小,1,
SS1651553969715,CN,Description4,飞机的孔,1,
SS1651554145523,CN,Description4,后侧飞机的大小,1,
SS1651554184228,CN,Description4,飞机右侧的涡轮,1,
SS1651554284065,CN,Description4,侧面机翼的大小,1,
SS1651554809980,CN,Description4,飞机的涡轮大小不一样,1,
SS1651559729763,CN,Description4,发动机,1,
SS1651560025455,CN,Description4,机翼下方的圆形部件的大小,1,
SS1651561685665,CN,Description4,飞机转轴的大小不同,1,
SS1651562034956,CN,Description4,飞机零部件,1,
SS1651562868228,CN,Description4,后面飞机的距离不一样,1,
SS1651564260438,CN,Description4,飞机机翼下的喷气口,1,
SS1651564308340,CN,Description4,发动机,1,
SS1651565828518,CN,Description4,飞机下面的开口大小变化,1,
SS1651568252846,CN,Description4,飞机机翼的发动机位置不一样,1,
SS1651568382617,CN,Description4,喷气口,1,
SS1651568918829,CN,Description4,飞机涡轮大小,1,
SS1651570752111,CN,Description4,飞机涡轮的远近,1,
SS1651571509239,CN,Description4,后方飞机的距离不同,1,
SS1651572914976,CN,Description4,飞机的涡轮大小不一样,1,
SS1651576408487,CN,Description4,飞机动力引擎,1,
SS1651578940027,CN,Description4,机翼下喷气口大小不同,1,
SS1651579399729,CN,Description4,飞机下面那个发动机的大小不一样,1,
SS1651582669897,CN,Description4,飞机涡轮大小不同,1,
SS1651590333066,CN,Description4,发动机尺寸不同,1,
SS1651620046254,CN,Description4,飞机喷气桶的大小,1,
SS1651623308643,CN,Description4,飞机右下角的桶装物体变大了,1,
SS1651625504097,CN,Description4,飞机的涡轮大小不一样,1,
SS1651629675682,CN,Description4,飞机圆形气筒大小,1,
SS1651631038398,CN,Description4,飞机,1,
SS1651631374290,CN,Description4,大小不同。,1,
SS1651632269384,CN,Description4,发动机,1,
SS1651633449820,CN,Description4,飞机机翼下的圆筒大小不一样,1,
SS1651634088254,CN,Description4,飞机的大小,1,
SS1651634616537,CN,Description4,飞机喷气孔的大小,1,
SS1651634772197,CN,Description4,发动机,1,
SS1651636059839,CN,Description4,发动机,1,
SS1651637972613,CN,Description4,飞机的翅膀大小,1,
SS1651642739005,CN,Description4,发动机大小不同,1,
SS1651644576691,CN,Description4,飞机排风口的大小,1,
SS1651645903803,CN,Description4,机翼下的涡轮发动机大小不一样,1,
SS1651648364635,CN,Description4,飞机发动机的大小，就是飞机身上的小圆圈的大小,1,
SS1651649525276,CN,Description4,机翼下面的圆柱大小不一样,1,
SS1651652206023,CN,Description4,飞机涡轮,1,
SS1651652979760,CN,Description4,飞机的出气的那个圆筒一大一小,1,
SS1651654468673,CN,Description4,机翼部分变化,1,
SS1651654992618,CN,Description4,机翼下零件大小,1,
SS1651655612985,CN,Description4,飞机的大小,1,
SS1651660777144,CN,Description4,未知,0,
SS1651661370426,CN,Description4,未知,0,
SS1651662575870,CN,Description4,大飞机的涡扇大小,1,
SS1651663394470,CN,Description4,飞机的喷气机,1,
SS1651664105704,CN,Description4,飞机喷气发动机大小,1,
SS1651665034176,CN,Description4,飞机那个筒大小,1,
SS1651666650135,CN,Description4,飞机的管子大小,1,
SS1651669607417,CN,Description4,飞机的引擎,1,
SS1651669856701,CN,Description4,飞机侧翼下的助推器,1,
SS1651672824225,CN,Description4,飞机左下角的发动机大小不同,1,
SS1651674999028,CN,Description4,发动机的大小,1,
SS1651675575564,CN,Description4,飞机的风箱大小,1,
SS1651675739437,CN,Description4,飞机发动机大小不同,1,
SS1651682617757,CN,Description4,飞机不同,1,
SS1651705155608,CN,Description4,飞机螺旋桨,1,
SS1651713128281,CN,Description4,飞机发动机,1,
SS1651721379726,CN,Description4,飞机的那个孔变大了,1,
SS1651724542208,CN,Description4,两张的引擎大小不同,1,
SS1651726203467,CN,Description4,发动机的大小不同,1,
SS1651727116955,CN,Description4,飞机 部件的大小,1,
SS1651727696486,CN,Description4,飞机翼上涡轮大小不同,1,
SS1651728177417,CN,Description4,飞机引擎大小不同,1,
SS1651729682124,CN,Description4,中间那个圆柱的大小,1,
SS1651729792731,CN,Description4,飞机两翼的涡轮大小不一,1,
SS1651731235827,CN,Description4,未知,0,
SS1651732296508,CN,Description4,飞机的翅膀不同,1,
SS1651734446265,CN,Description4,中间机翼部分圆桶的大小,1,
SS1651737005457,CN,Description4,飞机引擎的大小,1,
SS1651739183035,CN,Description4,飞机的喷气孔大小,1,
SS1651742060593,CN,Description4,飞机圆筒大小,1,
SS1651743246534,CN,Description4,涡轮大小,1,
SS1651744829480,CN,Description4,飞机发动机大小不同,1,
SS1651747335475,CN,Description4,废弃喷气孔大小不同,1,
SS1651748703908,CN,Description4,黑色圆的大小,1,
SS1651751338853,CN,Description4,两座飞机中间的滚筒大小不一样。,1,
SS1651751579584,CN,Description4,飞机喷气口位置不一样,1,
SS1651761786814,CN,Description4,发动机,1,
SS1651762141455,CN,Description4,图片右侧，飞机的发动机或者什么部位的大小不同,1,
SS1651763037034,CN,Description4,发动机,1,
SS1651764193629,CN,Description4,引擎,1,
SS1651765169248,CN,Description4,发动机大小不同,1,
SS1651765894743,CN,Description4,飞机下方排气口一大一小,1,
SS1651765911820,CN,Description4,大飞机的飞行装置的大小不一样,1,
SS1651767555827,CN,Description4,飞机机翼一个大一个小,1,
SS1651769304707,CN,Description4,飞机引擎处,1,
SS1651771465459,CN,Description4,飞机右边那个机翼下面的东西一个大一个小,1,
SS1651783487150,CN,Description4,螺旋桨 ,1,
SS1651798074227,CN,Description4,发动机,1,
SS1651799596238,CN,Description4,飞机大小不一样,1,
SS1651802919199,CN,Description4,飞机位置,1,
SS1651804378273,CN,Description4,飞机往前走了点,1,
SS1651804729362,CN,Description4,飞机喷漆,0,
SS1651804768520,CN,Description4,机翼下面的大圆时大时小,1,
SS1651806183814,CN,Description4,飞机前面那个散热器的大小,1,
SS1651807227958,CN,Description4,飞机右翼的鼓风机,1,
SS1651807671427,CN,Description4,飞机轮子旁的排风大小,1,
SS1651809674248,CN,Description4,飞机的引擎变大变小,1,
SS1651810536901,CN,Description4,飞机翅膀下面那个，一个大一个小,1,
SS1651810766684,CN,Description4,进气口的大小,1,
SS1651811217708,CN,Description4,中间的圆一个大一个小,1,
SS1651812084324,CN,Description4,飞机引擎大与小,1,
SS1651813057402,CN,Description4,飞机的进气口,1,
SS1651813633535,CN,Description4,机翼下部大小不同,1,
SS1651818877028,CN,Description4,飞机引擎大小,1,
SS1651821991579,CN,Description4,飞机上桶的直径不同，一个长一个短。,1,
SS1651822926317,CN,Description4,飞机翅膀下面（忘记叫啥了）大小不一样,1,
SS1651827681410,CN,Description4,飞机出风口的大小,1,
SS1651828791480,CN,Description4,飞机翅膀下面,1,
SS1651835352625,CN,Description4,圆筒的位置,1,
SS1651837328638,CN,Description4,飞机发射器,1,
SS1651837445397,CN,Description4,发动机,1,
SS1651837683659,CN,Description4,飞机的涡轮大小不同,1,
SS1651839455332,CN,Description4,发动机,1,
SS1651840732818,CN,Description4,中间偏下有个不知道啥大小不一样,1,
SS1651840989750,CN,Description4,发动机,1,
SS1651842824466,CN,Description4,发动机的大小,1,
SS1651844131204,CN,Description4,飞机翅膀下面圆柱直径不一样,1,
SS1651845522237,CN,Description4,飞机那个圆形柱状物体的大小,1,
SS1651845673245,CN,Description4,飞机的涡旋变大了,1,
SS1651847391324,CN,Description4,飞机筒大小,1,
SS1651849043017,CN,Description4,飞机炮筒一个大一个小,1,
SS1651849550334,CN,Description4,飞机排气扇的大小,1,
SS1651890985414,CN,Description4,飞机下发动舱的大小,1,
SS1651891187280,CN,Description4,飞机排气孔大小,1,
SS1651897042062,CN,Description4,飞机的引擎大小不一样,1,
SS1651901964830,CN,Description4,飞机助推的那个东西的大小不一样,1,
SS1651905218784,CN,Description4,大小,1,
SS1651906129454,CN,Description4,飞机机翼的大小,1,
SS1651906591158,CN,Description4,大小,1,
SS1651906687128,CN,Description4,飞机的圆筒状喷射引擎大小不一,1,
SS1651907106845,CN,Description4,发动机引擎的大小,1,
SS1651910974793,CN,Description4,飞机发动机大小不同,1,
SS1651912088419,CN,Description4,飞机助推器大小,1,
SS1651915236922,CN,Description4,飞机螺旋桨的大小不一样。,1,
SS1651916837690,CN,Description4,未知,0,
SS1651916886491,CN,Description4,燃料箱大小,1,
SS1651918483229,CN,Description4,后面飞机的远近,0,
SS1651919285907,CN,Description4,飞机下面结构的大小,1,
SS1651921503296,CN,Description4,发动机变大变小,1,
SS1651922816094,CN,Description4,飞机的推进器大小改变,1,
SS1651924494966,CN,Description4,白色飞机的发动机大小不同,1,
SS1651926576151,CN,Description4,大小,1,
SS1651926856493,CN,Description4,登机架下面的飞机的螺旋桨大小不一样。,1,
SS1651928385240,CN,Description4,飞机下面的圆筒大小不同,1,
SS1651932416698,CN,Description4,飞机喷机的大小变化,1,
SS1651934015946,CN,Description4,引擎大小不同,1,
SS1651544690789,CN,Description5,窗户,0,
SS1651544824620,CN,Description5,飞机窗户的多少一个多一个少,1,
SS1651544913549,CN,Description5,飞机窗户数量,1,
SS1651545081461,CN,Description5,飞机窗口的数目,1,
SS1651545107281,CN,Description5,客机的窗口不同,1,
SS1651545123067,CN,Description5,飞机舱门一个多一个少,1,
SS1651545188145,CN,Description5,机体上窗口的数量,1,
SS1651545279588,CN,Description5,飞机窗户数,1,
SS1651545285513,CN,Description5,飞机上的点一个多一个少,1,
SS1651545357097,CN,Description5,飞机窗子,1,
SS1651545751233,CN,Description5,窗户数量,1,
SS1651546122639,CN,Description5,飞机窗户数量,1,
SS1651546915326,CN,Description5,飞机窗口数量不一致,1,
SS1651547162777,CN,Description5,飞机的机窗,1,
SS1651548143005,CN,Description5,窗户,1,
SS1651552362039,CN,Description5,飞机上面的孔一下多一下少,1,
SS1651552795730,CN,Description5,窗户多少,1,
SS1651552837542,CN,Description5,飞机的一排窗户,1,
SS1651553474432,CN,Description5,未知,0,
SS1651553913160,CN,Description5,飞机的窗口数量,1,
SS1651553969715,CN,Description5,窗户,1,
SS1651554145523,CN,Description5,窗户数量,1,
SS1651554184228,CN,Description5,未知,0,
SS1651554284065,CN,Description5,未知,0,
SS1651554809980,CN,Description5,窗户的数量不同,1,
SS1651559729763,CN,Description5,窗户数量,1,
SS1651560025455,CN,Description5,窗户的数量,1,
SS1651561685665,CN,Description5,飞机窗户的个数,1,
SS1651562034956,CN,Description5,飞机窗口,1,
SS1651562868228,CN,Description5,窗户的数量不一样,1,
SS1651564260438,CN,Description5,飞机窗户数量,1,
SS1651564308340,CN,Description5,传呼,1,
SS1651565828518,CN,Description5,飞机窗数改变,1,
SS1651568252846,CN,Description5,飞机的窗户数量不一样,1,
SS1651568382617,CN,Description5,飞机窗户,1,
SS1651568918829,CN,Description5,飞机上窗户数量,1,
SS1651570752111,CN,Description5,窗子数量,1,
SS1651571509239,CN,Description5,飞机上的窗口数量不同,1,
SS1651572914976,CN,Description5,飞机的窗户数量不一样,1,
SS1651576408487,CN,Description5,飞机窗户数量,1,
SS1651578940027,CN,Description5,飞机上窗户数量不同,1,
SS1651579399729,CN,Description5,飞机玻璃数量不一样,1,
SS1651582669897,CN,Description5,客机窗户数目不同,1,
SS1651590333066,CN,Description5,二层舷窗数量不同,1,
SS1651620046254,CN,Description5,飞机窗户个数,1,
SS1651623308643,CN,Description5,飞机上的窗子变多了,1,
SS1651625504097,CN,Description5,飞机窗户数量,1,
SS1651629675682,CN,Description5,飞机窗户数量,1,
SS1651631038398,CN,Description5,飞机和汽车,0,
SS1651631374290,CN,Description5,飞机上的窗口不同。,1,
SS1651632269384,CN,Description5,窗户多少,1,
SS1651633449820,CN,Description5,飞机上面的窗户多少不一样,1,
SS1651634088254,CN,Description5,未知,0,
SS1651634616537,CN,Description5,飞机小窗的数量,1,
SS1651634772197,CN,Description5,窗户,1,
SS1651636059839,CN,Description5,窗户,1,
SS1651637972613,CN,Description5,飞机上窗口的多少,1,
SS1651642739005,CN,Description5,飞机窗户上面那个不同,1,
SS1651644576691,CN,Description5,飞机上窗户的多少,1,
SS1651645903803,CN,Description5,飞机的大小有变化,1,
SS1651648364635,CN,Description5,飞机舷窗数量不同,1,
SS1651649525276,CN,Description5,飞机上的窗户数量不一样。,1,
SS1651652206023,CN,Description5,飞机窗口,1,
SS1651652979760,CN,Description5,飞机窗户的多少,1,
SS1651654468673,CN,Description5,飞机窗口数量变化,1,
SS1651654992618,CN,Description5,窗户数量,1,
SS1651655612985,CN,Description5,飞机上窗口的多少,1,
SS1651660777144,CN,Description5,未知,0,
SS1651661370426,CN,Description5,未知,0,
SS1651662575870,CN,Description5,飞机的窗户多少,1,
SS1651663394470,CN,Description5,窗户,1,
SS1651664105704,CN,Description5,飞机窗户数量不同,1,
SS1651665034176,CN,Description5,飞机窗户数量,1,
SS1651666650135,CN,Description5,飞机车窗数,1,
SS1651669607417,CN,Description5,飞机的窗户数量,1,
SS1651669856701,CN,Description5,飞机线条的高度和倾斜角度,1,
SS1651672824225,CN,Description5,飞机上正对着的小窗数目不同,1,
SS1651674999028,CN,Description5,飞机的窗户多少,1,
SS1651675575564,CN,Description5,飞机窗户个数,1,
SS1651675739437,CN,Description5,窗户数量不同,1,
SS1651682617757,CN,Description5,飞机的窗口不同,1,
SS1651705155608,CN,Description5,飞机窗户,1,
SS1651713128281,CN,Description5,窗户的数量,1,
SS1651721379726,CN,Description5,飞机的排气孔变多了,1,
SS1651724542208,CN,Description5,未知,0,
SS1651726203467,CN,Description5,窗子数量不同,1,
SS1651727116955,CN,Description5,飞机窗户,1,
SS1651727696486,CN,Description5,飞机上的窗户数量不同,1,
SS1651728177417,CN,Description5,飞机窗口数量不同,1,
SS1651729682124,CN,Description5,飞机上窗子的个数,1,
SS1651729792731,CN,Description5,画面主体白色飞机的窗户数目不同,1,
SS1651731235827,CN,Description5,未知,0,
SS1651732296508,CN,Description5,飞机的窗户不同,1,
SS1651734446265,CN,Description5,飞机窗户的数量,1,
SS1651737005457,CN,Description5,未知,0,
SS1651739183035,CN,Description5,飞机上的窗,1,
SS1651742060593,CN,Description5,飞机上图案个数不同,1,
SS1651743246534,CN,Description5,飞机上的窗户,1,
SS1651744829480,CN,Description5,未知,0,
SS1651747335475,CN,Description5,飞机客舱窗户数量不同,1,
SS1651748703908,CN,Description5,舷窗数量,1,
SS1651751338853,CN,Description5,飞机上面的窗口不一样多。,1,
SS1651751579584,CN,Description5,飞机的窗户个数不一样,1,
SS1651761786814,CN,Description5,窗户,1,
SS1651762141455,CN,Description5,飞机的窗户数量不同,1,
SS1651763037034,CN,Description5,窗户,1,
SS1651764193629,CN,Description5,窗户,1,
SS1651765169248,CN,Description5,窗户不同 ,1,
SS1651765894743,CN,Description5,机身的一排点点，一张图多，另一张没有,1,
SS1651765911820,CN,Description5,飞机上侧面的窗户数量不一样,1,
SS1651767555827,CN,Description5,飞机的窗户一张图上少几个,1,
SS1651769304707,CN,Description5,窗口,1,
SS1651771465459,CN,Description5,飞机窗户数目不一样,1,
SS1651783487150,CN,Description5,窗户,1,
SS1651798074227,CN,Description5,窗户,1,
SS1651799596238,CN,Description5,飞机的窗户数量不一样,1,
SS1651802919199,CN,Description5,飞机窗户数,1,
SS1651804378273,CN,Description5,未知,0,
SS1651804729362,CN,Description5, 飞机窗户,1,
SS1651804768520,CN,Description5,飞机上的窗户数量不同,1,
SS1651806183814,CN,Description5,飞机窗户,1,
SS1651807227958,CN,Description5,飞机上的窗户,1,
SS1651807671427,CN,Description5,飞机的窗户数量,1,
SS1651809674248,CN,Description5,飞机的窗户变多变少,1,
SS1651810536901,CN,Description5,飞机窗子一个多一个少,1,
SS1651810766684,CN,Description5,飞机上的窗户多少,1,
SS1651811217708,CN,Description5,飞机窗口数量不一样，一个是8个，一个是12个,1,
SS1651812084324,CN,Description5,旗帜鼓起程度,0,
SS1651813057402,CN,Description5,飞机的窗户,1,
SS1651813633535,CN,Description5,飞机窗的数量不同,1,
SS1651818877028,CN,Description5,飞机舷窗数量,1,
SS1651821991579,CN,Description5,机身上的小方块数量不同，一个多一个少。,1,
SS1651822926317,CN,Description5,飞机窗户数目不同,1,
SS1651827681410,CN,Description5,飞机窗户,1,
SS1651828791480,CN,Description5,飞机上的窗户,1,
SS1651835352625,CN,Description5,飞机的窗户数量,1,
SS1651837328638,CN,Description5,飞机窗户,1,
SS1651837445397,CN,Description5,窗户,1,
SS1651837683659,CN,Description5,飞机的机体上窗户数量不同,1,
SS1651839455332,CN,Description5,窗户,1,
SS1651840732818,CN,Description5,飞机上的窗（？）数量不一样,1,
SS1651840989750,CN,Description5,窗户,1,
SS1651842824466,CN,Description5,间距,1,
SS1651844131204,CN,Description5,窗户数量不一样,1,
SS1651845522237,CN,Description5,飞机窗户的数量,1,
SS1651845673245,CN,Description5,飞机的窗户变少了,1,
SS1651847391324,CN,Description5,飞机窗户数量,1,
SS1651849043017,CN,Description5,飞机窗户数量不一样,1,
SS1651849550334,CN,Description5,飞机窗户的多少,1,
SS1651890985414,CN,Description5,飞机窗户,1,
SS1651891187280,CN,Description5,未知,0,
SS1651897042062,CN,Description5,窗户数量不同,1,
SS1651901964830,CN,Description5,飞机窗户,1,
SS1651905218784,CN,Description5,窗户数量,1,
SS1651906129454,CN,Description5,飞机上玻璃的数量,1,
SS1651906591158,CN,Description5,窗户的数量,1,
SS1651906687128,CN,Description5,飞机乘客间窗户的数量,1,
SS1651907106845,CN,Description5,窗户数量,1,
SS1651910974793,CN,Description5,飞机舷窗数量,1,
SS1651912088419,CN,Description5,飞机窗户,1,
SS1651915236922,CN,Description5,飞机侧面的窗户数量不一样。,1,
SS1651916837690,CN,Description5,未知,0,
SS1651916886491,CN,Description5,窗户数量,1,
SS1651918483229,CN,Description5,未知,0,
SS1651919285907,CN,Description5,飞机窗户数量,1,
SS1651921503296,CN,Description5,飞机少了四个窗户,1,
SS1651922816094,CN,Description5,飞机上的窗户数量改变,1,
SS1651924494966,CN,Description5,飞机窗子数量不同,1,
SS1651926576151,CN,Description5,飞机上的窗户变多了,1,
SS1651926856493,CN,Description5,飞机乘客舱的窗户的数量不一样。,1,
SS1651928385240,CN,Description5,飞机的窗户玻璃数不同,1,
SS1651932416698,CN,Description5,飞机窗户的数量变化,1,
SS1651934015946,CN,Description5,飞机窗户数量不同,1,
SS1651544690789,CN,Description6,未知,0,
SS1651544824620,CN,Description6,推土机的弹簧装置的有无,1,
SS1651544913549,CN,Description6,拖拉机反光条,1,
SS1651545081461,CN,Description6,挖掘机有一个贴了黄黑相间的贴纸,1,
SS1651545107281,CN,Description6,挖掘机有警示带，另一个没有,1,
SS1651545123067,CN,Description6,挖掘机那根柱子的颜色变化,1,
SS1651545188145,CN,Description6,挖掘机体上黄黑相间的标志物,1,
SS1651545279588,CN,Description6,车 黄色条纹,1,
SS1651545285513,CN,Description6,未知,0,
SS1651545357097,CN,Description6,黄黑色,1,
SS1651545751233,CN,Description6,挖掘机的机体黄色斑纹,1,
SS1651546122639,CN,Description6,靠近观者的机器上一个垂直杆上的花纹颜色,1,
SS1651546915326,CN,Description6,拖拉机上出现了黄黑相间的警示条,1,
SS1651547162777,CN,Description6,吊塔,1,
SS1651548143005,CN,Description6,反光条,1,
SS1651552362039,CN,Description6,挖掘机有一处橙色变成了黄白条纹,1,
SS1651552795730,CN,Description6,拖拉机反光条,1,
SS1651552837542,CN,Description6,推图器起重器,1,
SS1651553474432,CN,Description6,挖掘机颜色,1,
SS1651553913160,CN,Description6,车前方杆子的颜色不同，黄黑条纹和橘色,1,
SS1651553969715,CN,Description6,未知,0,
SS1651554145523,CN,Description6,棍棒的条纹,1,
SS1651554184228,CN,Description6,未知,0,
SS1651554284065,CN,Description6,挖掘机侧面那一条的颜色，一个是橙色，一个是黄黑相间,1,
SS1651554809980,CN,Description6,最前面拖拉机上有荧光贴纸,1,
SS1651559729763,CN,Description6,反光条,1,
SS1651560025455,CN,Description6,车身的柱子是橙色还是条纹,1,
SS1651561685665,CN,Description6,前面橙色挖土机旁杆子的颜色不同,1,
SS1651562034956,CN,Description6,警示标志,1,
SS1651562868228,CN,Description6,最前方的柱子不一样,1,
SS1651564260438,CN,Description6,反光条,1,
SS1651564308340,CN,Description6,挖掘机,1,
SS1651565828518,CN,Description6,车前面长条的花纹变化,1,
SS1651568252846,CN,Description6,卡铲车的障碍物不同，一个是黄黑相间的,1,
SS1651568382617,CN,Description6,车前棍的颜色,1,
SS1651568918829,CN,Description6,拖拉机前杠颜色,1,
SS1651570752111,CN,Description6,柱子的黄色条纹,1,
SS1651571509239,CN,Description6,未知,0,
SS1651572914976,CN,Description6,一个东西上有条纹，一个没有,1,
SS1651576408487,CN,Description6,条纹,1,
SS1651578940027,CN,Description6,挖掘机警戒带的有无,1,
SS1651579399729,CN,Description6,前面这辆车一个有荧光标识，一个没有,1,
SS1651582669897,CN,Description6,挖机左侧的柱子漆料不同,1,
SS1651590333066,CN,Description6,工程车后部涂装不同,1,
SS1651620046254,CN,Description6,柱子的颜色,1,
SS1651623308643,CN,Description6,车上警示标一个是全黑，一个黄黑相间,1,
SS1651625504097,CN,Description6,挖掘机喷漆,1,
SS1651629675682,CN,Description6,挖掘机的黄黑条纹,1,
SS1651631038398,CN,Description6,挖掘机不一样,1,
SS1651631374290,CN,Description6,挖掘机轮子旁边的条纹。,1,
SS1651632269384,CN,Description6,反光条,1,
SS1651633449820,CN,Description6,图片下面的一个柱子，反光标识一个有一个没有,1,
SS1651634088254,CN,Description6,车身的花纹,1,
SS1651634616537,CN,Description6,挖掘机条纹,1,
SS1651634772197,CN,Description6,反光条,1,
SS1651636059839,CN,Description6,反光条,1,
SS1651637972613,CN,Description6,未知,0,
SS1651642739005,CN,Description6,推土机有个杠不同,1,
SS1651644576691,CN,Description6,较近处车辆前竖杠上的花纹,1,
SS1651645903803,CN,Description6,推土机的大轮子左边的警告标签有变化,1,
SS1651648364635,CN,Description6,挖掘机中间的杆子上面有没有黑黄色条,1,
SS1651649525276,CN,Description6,挖掘机前面的柱子，一个画着黄黑警戒线，一个没有画。,1,
SS1651652206023,CN,Description6,拖拉机杠子颜色,1,
SS1651652979760,CN,Description6,挖掘机前边的竖着的杠颜色条纹,1,
SS1651654468673,CN,Description6,右边器械装饰变化,1,
SS1651654992618,CN,Description6,未知,0,
SS1651655612985,CN,Description6,未知,0,
SS1651660777144,CN,Description6,那个警示柱,1,
SS1651661370426,CN,Description6,未知,0,
SS1651662575870,CN,Description6,支撑杆黑白色,1,
SS1651663394470,CN,Description6,黄黑相间的花纹,1,
SS1651664105704,CN,Description6,一张图中挖掘机上有黑黄条纹，另一张没有,1,
SS1651665034176,CN,Description6,挖掘机前轮有一个竖着的花色不一样,1,
SS1651666650135,CN,Description6,挖机柱子的颜色,1,
SS1651669607417,CN,Description6,条纹,1,
SS1651669856701,CN,Description6,叉车旁边的柱子上的闪光条,1,
SS1651672824225,CN,Description6,这辆挖掘机在正中央的支撑柱上面的花色不同,1,
SS1651674999028,CN,Description6,支撑杆黑白色,1,
SS1651675575564,CN,Description6,车上的安全贴纸（条纹）一个有一个没有,1,
SS1651675739437,CN,Description6,起重机标识颜色不同,1,
SS1651682617757,CN,Description6,未知,0,
SS1651705155608,CN,Description6,栏杆颜色,1,
SS1651713128281,CN,Description6,近处立柱的颜色,1,
SS1651721379726,CN,Description6,挖土机后轮胎的东西颜色变了,1,
SS1651724542208,CN,Description6,一张的拖拉机上有黄黑相间的图层,1,
SS1651726203467,CN,Description6,消防栓的颜色,1,
SS1651727116955,CN,Description6,条纹,1,
SS1651727696486,CN,Description6,红褐色挖掘机侧身上的警戒线,1,
SS1651728177417,CN,Description6,挖机一张是条纹状，另一张是纯色,1,
SS1651729682124,CN,Description6,挖土机上的花纹，橙色和黑黄交替,1,
SS1651729792731,CN,Description6,右下角拖拉机车体与后面装置的连接处不同,1,
SS1651731235827,CN,Description6,未知,0,
SS1651732296508,CN,Description6,拖拉机的喷漆不同,1,
SS1651734446265,CN,Description6,橙色车前面圆柱上的黄黑条纹,1,
SS1651737005457,CN,Description6,挖掘机撑力柱,1,
SS1651739183035,CN,Description6,钩机前面的杠多出黄色条纹,1,
SS1651742060593,CN,Description6,车尾是否有斑马纹,1,
SS1651743246534,CN,Description6,有条纹的杆子,1,
SS1651744829480,CN,Description6,挖掘机后侧——橘色、亮黄与黑色相间条纹,1,
SS1651747335475,CN,Description6,挖掘机花纹颜色不同,1,
SS1651748703908,CN,Description6,是否有黄黑条纹,1,
SS1651751338853,CN,Description6,拖拉机旁边有一个竖着的杆子颜色不一样，一个是橙色，一个黄黑相间。,1,
SS1651751579584,CN,Description6,橙色拖拉机的花纹不一样,1,
SS1651761786814,CN,Description6,反光条,1,
SS1651762141455,CN,Description6,车旁边的一个竖着的东西颜色不同，一个带条纹一个不带,1,
SS1651763037034,CN,Description6,反光条,1,
