subject,culture,trial_info,raw_response,response,coder
SS1651868830966,US,superdog2,"{""si_li_superdog2"":""sllep eat read""}",1,NA
SS1651868834466,US,superdog2,"{""si_li_superdog2"":""take naps, read books and cook hamburgers""}",1,NA
SS1651868836129,US,superdog2,"{""si_li_superdog2"":""ate and slept""}",1,NA
SS1651868837282,US,superdog2,"{""si_li_superdog2"":""Red books, ate hamburgers, and took long naps""}",1,NA
SS1651868839147,US,superdog2,"{""si_li_superdog2"":""made hamburgers and read books ""}",1,NA
SS1651868839906,US,superdog2,"{""si_li_superdog2"":""read books, make hamburgers, and took long naps""}",1,NA
SS1651868840289,US,superdog2,"{""si_li_superdog2"":""Read books, ate hamburgers, and took long naps.""}",1,NA
SS1651868840790,US,superdog2,"{""si_li_superdog2"":""read books, made hamburgers, took long naps""}",1,NA
SS1651868850581,US,superdog2,"{""si_li_superdog2"":""Waited and ate hamburgers and took naps\n""}",1,NA
SS1651868852345,US,superdog2,"{""si_li_superdog2"":""make burgers and take naps\n""}",1,NA
SS1651868868975,US,superdog2,"{""si_li_superdog2"":""Took naps made burgers and read books""}",1,NA
SS1651868873914,US,superdog2,"{""si_li_superdog2"":""read books and cooked hamburgers""}",1,NA
SS1651868876318,US,superdog2,"{""si_li_superdog2"":""stayed at the cabin""}",1,NA
SS1651868901145,US,superdog2,"{""si_li_superdog2"":""read books, made hambugers""}",1,NA
SS1651868924360,US,superdog2,"{""si_li_superdog2"":""read books, took naps and made hamburgers""}",1,NA
SS1651868966456,US,superdog2,"{""si_li_superdog2"":""Made hamburgers, read, and took long naps.""}",1,NA
SS1651869014963,US,superdog2,"{""si_li_superdog2"":""he read books ""}",1,NA
SS1651869017878,US,superdog2,"{""si_li_superdog2"":""Made hamburgers and slept mainly.""}",1,NA
SS1651869021473,US,superdog2,"{""si_li_superdog2"":""read books, made hamburgers and took long naps ""}",1,NA
SS1651869024622,US,superdog2,"{""si_li_superdog2"":""Read books, made hamburgers, and took long naps.""}",1,NA
SS1651869038791,US,superdog2,"{""si_li_superdog2"":""He waited and ate and read books.""}",1,NA
SS1651869076619,US,superdog2,"{""si_li_superdog2"":""read magazines and eat""}",1,NA
SS1651869096666,US,superdog2,"{""si_li_superdog2"":""made hamburgers and read books""}",1,NA
SS1651869107778,US,superdog2,"{""si_li_superdog2"":""made hamburgers and took long naps\n""}",1,NA
SS1651869115143,US,superdog2,"{""si_li_superdog2"":""Read books, made hamburgers, and took naps.""}",1,NA
SS1651869117517,US,superdog2,"{""si_li_superdog2"":""read books, cooked hamburgers, and took naps""}",1,NA
SS1651869119140,US,superdog2,"{""si_li_superdog2"":""He read books, made hamburgers, and took long naps.""}",1,NA
SS1651869128913,US,superdog2,"{""si_li_superdog2"":""Read books and took naps""}",1,NA
SS1651869192697,US,superdog2,"{""si_li_superdog2"":""made hamburgers and took a long nap\n""}",1,NA
SS1651869198002,US,superdog2,"{""si_li_superdog2"":""Made hamburgers and read books.""}",1,NA
SS1651869512955,US,superdog2,"{""si_li_superdog2"":""readbooks and cook""}",1,NA
SS1651869609511,US,superdog2,"{""si_li_superdog2"":""Make hamburgers, take long naps""}",1,NA
SS1651869808693,US,superdog2,"{""si_li_superdog2"":""He made hamburgers and took long naps.""}",1,NA
SS1651869849200,US,superdog2,"{""si_li_superdog2"":""Made burgers and took naps""}",1,NA
SS1651870014949,US,superdog2,"{""si_li_superdog2"":""He made hamburgers and took naps""}",1,NA
SS1651870238624,US,superdog2,"{""si_li_superdog2"":""read books, made hamburgers and napped""}",1,NA
SS1651870376242,US,superdog2,"{""si_li_superdog2"":""Read books, made hamburgers, and took long naps""}",1,NA
SS1651870443746,US,superdog2,"{""si_li_superdog2"":""took naps""}",1,NA
SS1651871550730,US,superdog2,"{""si_li_superdog2"":""read books, napped... basically killed time\n""}",1,NA
SS1651871841115,US,superdog2,"{""si_li_superdog2"":""He read books, made hamburgers, and took long naps""}",1,NA
SS1651871889261,US,superdog2,"{""si_li_superdog2"":""Took long naps""}",1,NA
SS1651872480719,US,superdog2,"{""si_li_superdog2"":""He waited, took long naps, and did other things to pass the time.""}",1,NA
SS1651873332890,US,superdog2,"{""si_li_superdog2"":""read books and ate hamburgers""}",1,NA
SS1651873359386,US,superdog2,"{""si_li_superdog2"":""Read books, made hamburgers, took long naps""}",1,NA
SS1651878926426,US,superdog2,"{""si_li_superdog2"":""Read books, made hamburgers and took naps.""}",1,NA
SS1651878928252,US,superdog2,"{""si_li_superdog2"":""read books and made hamburgers""}",1,NA
SS1651616817210,US,walter1,"{""si_li_walter1"":""more stuff and more money""}",1,NA
SS1651616819170,US,walter1,"{""si_li_walter1"":""Books, and money""}",1,NA
SS1651616821119,US,walter1,"{""si_li_walter1"":""all his books and stuff""}",1,NA
SS1651616823657,US,walter1,"{""si_li_walter1"":""All his art and donated most of the money.""}",1,NA
SS1651616824013,US,walter1,"{""si_li_walter1"":""book and arts items""}",1,NA
SS1651616827589,US,walter1,"{""si_li_walter1"":""lot of money""}",1,NA
SS1651616829561,US,walter1,"{""si_li_walter1"":""money""}",1,NA
SS1651616834023,US,walter1,"{""si_li_walter1"":""money and art""}",1,NA
SS1651616835091,US,walter1,"{""si_li_walter1"":""Lots of money and his expensive art""}",1,NA
SS1651616837719,US,walter1,"{""si_li_walter1"":""money and works of art""}",1,NA
SS1651616838947,US,walter1,"{""si_li_walter1"":""Money and paintings""}",1,NA
SS1651616839031,US,walter1,"{""si_li_walter1"":""a lot of money and books""}",1,NA
SS1651616839120,US,walter1,"{""si_li_walter1"":""money""}",1,NA
SS1651616839551,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651616839622,US,walter1,"{""si_li_walter1"":""a lot of money""}",1,NA
SS1651616840889,US,walter1,"{""si_li_walter1"":""Money and artwork.""}",1,NA
SS1651616841722,US,walter1,"{""si_li_walter1"":""Money, books and art.""}",1,NA
SS1651616841972,US,walter1,"{""si_li_walter1"":""money, books, & art""}",1,NA
SS1651616843053,US,walter1,"{""si_li_walter1"":""money and donations""}",1,NA
SS1651616844450,US,walter1,"{""si_li_walter1"":""Money and objects.""}",1,NA
SS1651616844684,US,walter1,"{""si_li_walter1"":""Books and works of art""}",1,NA
SS1651616844911,US,walter1,"{""si_li_walter1"":""He gave them a lot of money and items.""}",1,NA
SS1651616846951,US,walter1,"{""si_li_walter1"":""a statue""}",0,NA
SS1651616850845,US,walter1,"{""si_li_walter1"":""He gave them money""}",1,NA
SS1651616854167,US,walter1,"{""si_li_walter1"":""expensive items""}",1,NA
SS1651616854402,US,walter1,"{""si_li_walter1"":""Money, paintings.""}",1,NA
SS1651616857792,US,walter1,"{""si_li_walter1"":"" Books and works of art""}",1,NA
SS1651616858489,US,walter1,"{""si_li_walter1"":""works of art""}",1,NA
SS1651616858633,US,walter1,"{""si_li_walter1"":""His collection""}",1,NA
SS1651616860080,US,walter1,"{""si_li_walter1"":""He gave money, alongside books and works of art.""}",1,NA
SS1651616860708,US,walter1,"{""si_li_walter1"":""More money and other stuff.""}",1,NA
SS1651616861128,US,walter1,"{""si_li_walter1"":""art and money""}",1,NA
SS1651616861546,US,walter1,"{""si_li_walter1"":""Books and art. He gave more than anyone else.""}",1,NA
SS1651616863114,US,walter1,"{""si_li_walter1"":""All of his books and art. ""}",1,NA
SS1651616863145,US,walter1,"{""si_li_walter1"":""Money, books and works of art""}",1,NA
SS1651616876627,US,walter1,"{""si_li_walter1"":""money""}",1,NA
SS1651616909217,US,walter1,"{""si_li_walter1"":""books""}",1,NA
SS1651616969092,US,walter1,"{""si_li_walter1"":""A lot of paintings""}",1,NA
SS1651616982939,US,walter1,"{""si_li_walter1"":""Money and his art.""}",1,NA
SS1651617013503,US,walter1,"{""si_li_walter1"":""works of art""}",1,NA
SS1651617033971,US,walter1,"{""si_li_walter1"":""donate money and books""}",1,NA
SS1651617071100,US,walter1,"{""si_li_walter1"":""Lots of scultpures""}",1,NA
SS1651617143573,US,walter1,"{""si_li_walter1"":""books, art, money""}",1,NA
SS1651617282312,US,walter1,"{""si_li_walter1"":""A lot of precious items.""}",1,NA
SS1651617310480,US,walter1,"{""si_li_walter1"":""books, art and other stuff.""}",1,NA
SS1651624230659,US,walter1,"{""si_li_walter1"":""money and books of art""}",1,NA
SS1651678198123,US,walter1,"{""si_li_walter1"":""Money and books""}",1,NA
SS1651678202019,US,walter1,"{""si_li_walter1"":""Books and art pieces""}",1,NA
SS1651678206055,US,walter1,"{""si_li_walter1"":""books and works of arts""}",1,NA
SS1651678216185,US,walter1,"{""si_li_walter1"":""A lot of money""}",1,NA
SS1651678216437,US,walter1,"{""si_li_walter1"":""money, art, and books""}",1,NA
SS1651678218891,US,walter1,"{""si_li_walter1"":""all his books and art and monetary donations""}",1,NA
SS1651678220434,US,walter1,"{""si_li_walter1"":""all of his books""}",1,NA
SS1651678221331,US,walter1,"{""si_li_walter1"":""lots of books and art""}",1,NA
SS1651678224995,US,walter1,"{""si_li_walter1"":""Donated""}",0,NA
SS1651678226524,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651678227696,US,walter1,"{""si_li_walter1"":""A ton of money ""}",1,NA
SS1651678229872,US,walter1,"{""si_li_walter1"":""art pieces and statues and books.""}",1,NA
SS1651678232565,US,walter1,"{""si_li_walter1"":""Books, paintings, and statues""}",1,NA
SS1651678239759,US,walter1,"{""si_li_walter1"":""All of his books and money.""}",1,NA
SS1651678242246,US,walter1,"{""si_li_walter1"":""He gave them money and books.""}",1,NA
SS1651678243882,US,walter1,"{""si_li_walter1"":""Money and other donations""}",1,NA
SS1651678244241,US,walter1,"{""si_li_walter1"":""His books, art, and money.""}",1,NA
SS1651678245327,US,walter1,"{""si_li_walter1"":""Looks of books and art. And money""}",1,NA
SS1651678246113,US,walter1,"{""si_li_walter1"":""Lots of money and all his books and art""}",1,NA
SS1651678246330,US,walter1,"{""si_li_walter1"":""Walter donated all his books and works of art. He also gave more money than others. ""}",1,NA
SS1651678248637,US,walter1,"{""si_li_walter1"":""Money, all of his books, artwork""}",1,NA
SS1651678248989,US,walter1,"{""si_li_walter1"":""A lot of money and other stuff""}",1,NA
SS1651678249603,US,walter1,"{""si_li_walter1"":""Books and art and money.""}",1,NA
SS1651678250397,US,walter1,"{""si_li_walter1"":""Books and valuables.""}",1,NA
SS1651678252363,US,walter1,"{""si_li_walter1"":""Books, works of art and money.""}",1,NA
SS1651678252935,US,walter1,"{""si_li_walter1"":""money and books""}",1,NA
SS1651678253736,US,walter1,"{""si_li_walter1"":""he gave money to the museum""}",1,NA
SS1651678256204,US,walter1,"{""si_li_walter1"":""Books and money""}",1,NA
SS1651678257395,US,walter1,"{""si_li_walter1"":""Books and money.""}",1,NA
SS1651678258791,US,walter1,"{""si_li_walter1"":""All his money, his books and paintings.""}",1,NA
SS1651678259296,US,walter1,"{""si_li_walter1"":""He donated a lot of money.""}",1,NA
SS1651678260164,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651678260331,US,walter1,"{""si_li_walter1"":""He gave lots of money as well as many books and other valuable items.""}",1,NA
SS1651678260663,US,walter1,"{""si_li_walter1"":""Books and money""}",1,NA
SS1651678261063,US,walter1,"{""si_li_walter1"":""stuff and money""}",1,NA
SS1651678261912,US,walter1,"{""si_li_walter1"":""all of his books""}",1,NA
SS1651678262590,US,walter1,"{""si_li_walter1"":""money mostly and important artifacts""}",1,NA
SS1651678262854,US,walter1,"{""si_li_walter1"":""He donated money to the museum.""}",1,NA
SS1651678263725,US,walter1,"{""si_li_walter1"":""His books and art""}",1,NA
SS1651678265100,US,walter1,"{""si_li_walter1"":""more books and money and stuff""}",1,NA
SS1651678265263,US,walter1,"{""si_li_walter1"":""Money, books, and works of art""}",1,NA
SS1651678267011,US,walter1,"{""si_li_walter1"":""A lot of money and works of art.""}",1,NA
SS1651678267140,US,walter1,"{""si_li_walter1"":""A book""}",1,NA
SS1651678267405,US,walter1,"{""si_li_walter1"":""more and more stuff""}",1,NA
SS1651678268119,US,walter1,"{""si_li_walter1"":""Statue.""}",1,NA
SS1651678270245,US,walter1,"{""si_li_walter1"":""art and stuff and money""}",1,NA
SS1651678270524,US,walter1,"{""si_li_walter1"":""He gave a lot of money.  He also gave books and art.""}",1,NA
SS1651678271326,US,walter1,"{""si_li_walter1"":""money and books\n""}",1,NA
SS1651678274966,US,walter1,"{""si_li_walter1"":""his old stuff""}",1,NA
SS1651678278178,US,walter1,"{""si_li_walter1"":""money and objects""}",1,NA
SS1651678298946,US,walter1,"{""si_li_walter1"":""books and art and money\n""}",1,NA
SS1651678302508,US,walter1,"{""si_li_walter1"":""money, gifts and art.""}",1,NA
SS1651678327719,US,walter1,"{""si_li_walter1"":""His books, his art, and money - more than other men did.""}",1,NA
SS1651678328286,US,walter1,"{""si_li_walter1"":""All of his books and pieces of art as well as money""}",1,NA
SS1651678331156,US,walter1,"{""si_li_walter1"":""All of his books ""}",1,NA
SS1651678353530,US,walter1,"{""si_li_walter1"":""money and books""}",1,NA
SS1651678384991,US,walter1,"{""si_li_walter1"":""Walter gave a lot of money to the museum.""}",1,NA
SS1651678386286,US,walter1,"{""si_li_walter1"":""money, books and art""}",1,NA
SS1651678409670,US,walter1,"{""si_li_walter1"":""books and money""}",1,NA
SS1651678434328,US,walter1,"{""si_li_walter1"":""Lots of money, books, and art, maybe other things too.""}",1,NA
SS1651678459452,US,walter1,"{""si_li_walter1"":""His books and his artwork. ""}",1,NA
SS1651678462364,US,walter1,"{""si_li_walter1"":""He gave a lot of money.  He donated all his books and artwork.  ""}",1,NA
SS1651678474300,US,walter1,"{""si_li_walter1"":""books and money""}",1,NA
SS1651678537895,US,walter1,"{""si_li_walter1"":""Artwork and books.""}",1,NA
SS1651678538948,US,walter1,"{""si_li_walter1"":""Books, art and money""}",1,NA
SS1651678556653,US,walter1,"{""si_li_walter1"":""Lots of money and gifts.""}",1,NA
SS1651678559284,US,walter1,"{""si_li_walter1"":""money""}",1,NA
SS1651678574838,US,walter1,"{""si_li_walter1"":""Art and money""}",1,NA
SS1651678625157,US,walter1,"{""si_li_walter1"":""Arts (painting, statues,etc) ""}",1,NA
SS1651678626616,US,walter1,"{""si_li_walter1"":""He gave them his art, books and money. ""}",1,NA
SS1651678637077,US,walter1,"{""si_li_walter1"":""More money and stuff.""}",1,NA
SS1651678701050,US,walter1,"{""si_li_walter1"":""Money ""}",1,NA
SS1651678717637,US,walter1,"{""si_li_walter1"":""his books and art ""}",1,NA
SS1651678770686,US,walter1,"{""si_li_walter1"":""Money and stuff.""}",1,NA
SS1651678809453,US,walter1,"{""si_li_walter1"":""A lot of money, all of his books, and other artifacts.""}",1,NA
SS1651678955017,US,walter1,"{""si_li_walter1"":""Walter gave all his books and works of art and a lot of money to the museum.""}",1,NA
SS1651679034205,US,walter1,"{""si_li_walter1"":""money and stuff""}",1,NA
SS1651679448134,US,walter1,"{""si_li_walter1"":""Money and books and \""other stuff\""""}",1,NA
SS1651679534071,US,walter1,"{""si_li_walter1"":""A lot of stuff""}",0,NA
SS1651679569580,US,walter1,"{""si_li_walter1"":""all of his works""}",1,NA
SS1651679629301,US,walter1,"{""si_li_walter1"":""books, art, money""}",1,NA
SS1651679984067,US,walter1,"{""si_li_walter1"":""Lots of books""}",1,NA
SS1651680129189,US,walter1,"{""si_li_walter1"":""statues""}",1,NA
SS1651680530568,US,walter1,"{""si_li_walter1"":""Lot of money""}",1,NA
SS1651680818305,US,walter1,"{""si_li_walter1"":""Money, art, and books.""}",1,NA
SS1651680994828,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651681877580,US,walter1,"{""si_li_walter1"":""art""}",1,NA
SS1651682805154,US,walter1,"{""si_li_walter1"":""Money, books, and works of art""}",1,NA
SS1651687447221,US,walter1,"{""si_li_walter1"":""He gave him almost all his book and his money/treasure to the museum""}",1,NA
SS1651689857645,US,walter1,"{""si_li_walter1"":""books and art.""}",1,NA
SS1651690446636,US,walter1,"{""si_li_walter1"":""A bunch of paintings.""}",1,NA
SS1651690626669,US,walter1,"{""si_li_walter1"":""books and works of art""}",1,NA
SS1651690672320,US,walter1,"{""si_li_walter1"":""He provided artwork and funding.""}",1,NA
SS1651690674639,US,walter1,"{""si_li_walter1"":""money, books, and art""}",1,NA
SS1651690678231,US,walter1,"{""si_li_walter1"":""money and art""}",1,NA
SS1651690678388,US,walter1,"{""si_li_walter1"":""more money books and other stuff""}",1,NA
SS1651690681690,US,walter1,"{""si_li_walter1"":""money""}",1,NA
SS1651690683219,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651690685286,US,walter1,"{""si_li_walter1"":""He gave more money and other donations such as books and papers than anyone else.""}",1,NA
SS1651690687499,US,walter1,"{""si_li_walter1"":""books""}",1,NA
SS1651690687538,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651690691047,US,walter1,"{""si_li_walter1"":""books and possessions ""}",1,NA
SS1651690691327,US,walter1,"{""si_li_walter1"":""all his stuff and a lot of money""}",1,NA
SS1651690698980,US,walter1,"{""si_li_walter1"":""His money and art""}",1,NA
SS1651690706045,US,walter1,"{""si_li_walter1"":""works of art and books and other stuff""}",1,NA
SS1651690707343,US,walter1,"{""si_li_walter1"":""books and other items""}",1,NA
SS1651690707467,US,walter1,"{""si_li_walter1"":""Money and items so they named it after him""}",1,NA
SS1651690708015,US,walter1,"{""si_li_walter1"":""He gave books and money.""}",1,NA
SS1651690711805,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651690714289,US,walter1,"{""si_li_walter1"":""books""}",1,NA
SS1651690719363,US,walter1,"{""si_li_walter1"":""all of his books and money""}",1,NA
SS1651690719510,US,walter1,"{""si_li_walter1"":""Walter gave more money to the museum.""}",1,NA
SS1651690723933,US,walter1,"{""si_li_walter1"":""Money and art\n""}",1,NA
SS1651690727662,US,walter1,"{""si_li_walter1"":""He gave money and works of art. ""}",1,NA
SS1651690727759,US,walter1,"{""si_li_walter1"":""money and valuables""}",1,NA
SS1651690729593,US,walter1,"{""si_li_walter1"":""books art and money""}",1,NA
SS1651690730467,US,walter1,"{""si_li_walter1"":""money""}",1,NA
SS1651690731537,US,walter1,"{""si_li_walter1"":""His art, books, money, and other items.""}",1,NA
SS1651690732177,US,walter1,"{""si_li_walter1"":""stuff and money""}",1,NA
SS1651690735020,US,walter1,"{""si_li_walter1"":""all his books and works of art""}",1,NA
SS1651690735532,US,walter1,"{""si_li_walter1"":""stuff and money""}",1,NA
SS1651690737808,US,walter1,"{""si_li_walter1"":""He gave all of his books and art.""}",1,NA
SS1651690740366,US,walter1,"{""si_li_walter1"":""Books and other trinkets. ""}",1,NA
SS1651690741486,US,walter1,"{""si_li_walter1"":""money, books, art""}",1,NA
SS1651690741942,US,walter1,"{""si_li_walter1"":""His books and works of art.""}",1,NA
SS1651690743939,US,walter1,"{""si_li_walter1"":""Money and art.""}",1,NA
SS1651690748106,US,walter1,"{""si_li_walter1"":""books, art and money""}",1,NA
SS1651690758188,US,walter1,"{""si_li_walter1"":""books, art and money""}",1,NA
SS1651690762770,US,walter1,"{""si_li_walter1"":""stuff and money""}",1,NA
SS1651690768899,US,walter1,"{""si_li_walter1"":""Money, books, and art""}",1,NA
SS1651690793463,US,walter1,"{""si_li_walter1"":""all his artwork and money""}",1,NA
SS1651690802568,US,walter1,"{""si_li_walter1"":""He donated his books and art.""}",1,NA
SS1651690810190,US,walter1,"{""si_li_walter1"":""books and stuff""}",1,NA
SS1651690858692,US,walter1,"{""si_li_walter1"":""books, art, and money.""}",1,NA
SS1651690873357,US,walter1,"{""si_li_walter1"":""Lots of things including money. ""}",1,NA
SS1651690892118,US,walter1,"{""si_li_walter1"":""He gave a lot of money, books and art.""}",1,NA
SS1651690898679,US,walter1,"{""si_li_walter1"":""money""}",1,NA
SS1651690926515,US,walter1,"{""si_li_walter1"":""Money and lots of donated items""}",1,NA
SS1651690932141,US,walter1,"{""si_li_walter1"":""money ""}",1,NA
SS1651690949027,US,walter1,"{""si_li_walter1"":""Many things ""}",1,NA
SS1651691043519,US,walter1,"{""si_li_walter1"":""Money and works of art and books.""}",1,NA
SS1651691175620,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651691207769,US,walter1,"{""si_li_walter1"":""Money, Books, and art.""}",1,NA
SS1651691673018,US,walter1,"{""si_li_walter1"":""A lot of books""}",1,NA
SS1651692016531,US,walter1,"{""si_li_walter1"":""Lots of books and money""}",1,NA
SS1651692160397,US,walter1,"{""si_li_walter1"":""works of art""}",1,NA
SS1651694070275,US,walter1,"{""si_li_walter1"":""A lot of money and his all books and art work.""}",1,NA
SS1651697396411,US,walter1,"{""si_li_walter1"":""money books and art""}",1,NA
SS1651868487521,US,walter1,"{""si_li_walter1"":""art""}",1,NA
SS1651868699067,US,walter1,"{""si_li_walter1"":""He gave the museum money and things to display.""}",1,NA
SS1651868701012,US,walter1,"{""si_li_walter1"":""Lots of things and special artifacts along with money""}",1,NA
SS1651868705438,US,walter1,"{""si_li_walter1"":""His art collection and other valuable gifts.""}",1,NA
SS1651868707186,US,walter1,"{""si_li_walter1"":""Walter gave many books and pictures to the museum.""}",1,NA
SS1651868708760,US,walter1,"{""si_li_walter1"":""all his art books and a large amount of money""}",1,NA
SS1651868710355,US,walter1,"{""si_li_walter1"":""Money, books and works of art""}",1,NA
SS1651868712524,US,walter1,"{""si_li_walter1"":""A statue.""}",1,NA
SS1651868713554,US,walter1,"{""si_li_walter1"":""works of art and stuff""}",1,NA
SS1651868714312,US,walter1,"{""si_li_walter1"":""books, works of art and money.""}",1,NA
SS1651868714404,US,walter1,"{""si_li_walter1"":""More money books donations etc than any other man, so they named the museum after him. ""}",1,NA
SS1651868716048,US,walter1,"{""si_li_walter1"":""Stuff and money.""}",1,NA
SS1651868717843,US,walter1,"{""si_li_walter1"":""Money, books, and all of his works of art.""}",1,NA
SS1651868718682,US,walter1,"{""si_li_walter1"":""Artwork""}",1,NA
SS1651868720723,US,walter1,"{""si_li_walter1"":""money, books, collectible art objects ""}",1,NA
SS1651868725160,US,walter1,"{""si_li_walter1"":""all his books and art ""}",1,NA
SS1651868731784,US,walter1,"{""si_li_walter1"":""unknown""}",0,NA
SS1651868736601,US,walter1,"{""si_li_walter1"":""Books, works of art, and money""}",1,NA
SS1651868738305,US,walter1,"{""si_li_walter1"":""Money and books.""}",1,NA
SS1651868744832,US,walter1,"{""si_li_walter1"":""Donated all sorts of works and art to the museum""}",1,NA
SS1651868744957,US,walter1,"{""si_li_walter1"":""Stuff and money""}",1,NA
SS1651868745180,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651868745703,US,walter1,"{""si_li_walter1"":""A lot of money""}",1,NA
SS1651868751261,US,walter1,"{""si_li_walter1"":""money, works of art, books""}",1,NA
SS1651868754302,US,walter1,"{""si_li_walter1"":""money and artwork""}",1,NA
SS1651868755995,US,walter1,"{""si_li_walter1"":""books and art and money""}",1,NA
SS1651868756130,US,walter1,"{""si_li_walter1"":""books and art""}",1,NA
SS1651868757005,US,walter1,"{""si_li_walter1"":""a lot of money, lots of books, and other things of his""}",1,NA
SS1651868761529,US,walter1,"{""si_li_walter1"":""money, books""}",1,NA
SS1651868767690,US,walter1,"{""si_li_walter1"":""more art and money than anyone""}",1,NA
SS1651868773205,US,walter1,"{""si_li_walter1"":""A lot of money and some of his possessions.""}",1,NA
SS1651868778604,US,walter1,"{""si_li_walter1"":""lots of art and money ""}",1,NA
SS1651868779378,US,walter1,"{""si_li_walter1"":""A large amount of money.""}",1,NA
SS1651868780067,US,walter1,"{""si_li_walter1"":""alot of money and artifacts to put into the museum""}",1,NA
SS1651868782330,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651868783532,US,walter1,"{""si_li_walter1"":""Money and art""}",1,NA
SS1651868784777,US,walter1,"{""si_li_walter1"":""All of his works of art and collected items.""}",1,NA
SS1651868788340,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651868788402,US,walter1,"{""si_li_walter1"":""Money and books""}",1,NA
SS1651868793732,US,walter1,"{""si_li_walter1"":""The statues.""}",1,NA
SS1651868796147,US,walter1,"{""si_li_walter1"":""Books, works of art, and some money, as well.""}",1,NA
SS1651868796810,US,walter1,"{""si_li_walter1"":""All his books and works of art, and he donated lots of money to the museum.""}",1,NA
SS1651868799606,US,walter1,"{""si_li_walter1"":""books, and money, and collections""}",1,NA
SS1651868800189,US,walter1,"{""si_li_walter1"":""Books and art""}",1,NA
SS1651868802451,US,walter1,"{""si_li_walter1"":""Books, possessions and money.""}",1,NA
SS1651868810933,US,walter1,"{""si_li_walter1"":""Books and artifacts""}",1,NA
SS1651868811761,US,walter1,"{""si_li_walter1"":""books and art and money""}",1,NA
SS1651868811860,US,walter1,"{""si_li_walter1"":""Art, books, and more money than other rich men.\n""}",1,NA
SS1651868812123,US,walter1,"{""si_li_walter1"":""money and art""}",1,NA
SS1651868816028,US,walter1,"{""si_li_walter1"":""Books and art""}",1,NA
SS1651868817160,US,walter1,"{""si_li_walter1"":""Books and stuff""}",1,NA
SS1651868817171,US,walter1,"{""si_li_walter1"":""Money and books""}",1,NA
SS1651868820237,US,walter1,"{""si_li_walter1"":""books and stuff""}",1,NA
SS1651868826063,US,walter1,"{""si_li_walter1"":""art work/statues""}",1,NA
SS1651868827795,US,walter1,"{""si_li_walter1"":""He gave away his art, books and some money.""}",1,NA
SS1651868828049,US,walter1,"{""si_li_walter1"":""Books, money.""}",1,NA
SS1651868830966,US,walter1,"{""si_li_walter1"":""his art and goods""}",1,NA
SS1651868834466,US,walter1,"{""si_li_walter1"":""MONEY""}",1,NA
SS1651868836129,US,walter1,"{""si_li_walter1"":""artifacts""}",1,NA
SS1651868837282,US,walter1,"{""si_li_walter1"":""Money, books, and art.""}",1,NA
SS1651868839147,US,walter1,"{""si_li_walter1"":""Walter gave money and his art to the museum""}",1,NA
SS1651868839906,US,walter1,"{""si_li_walter1"":""all of his stuff""}",0,NA
SS1651868840289,US,walter1,"{""si_li_walter1"":""Books, art, and money.""}",1,NA
SS1651868840790,US,walter1,"{""si_li_walter1"":""books art money and many other things""}",1,NA
SS1651868850581,US,walter1,"{""si_li_walter1"":""His books and works of art\n""}",1,NA
SS1651868852345,US,walter1,"{""si_li_walter1"":""lots of money\n""}",1,NA
SS1651868868975,US,walter1,"{""si_li_walter1"":""Money""}",1,NA
SS1651868873914,US,walter1,"{""si_li_walter1"":""books and money""}",1,NA
SS1651868876318,US,walter1,"{""si_li_walter1"":""a name""}",0,NA
SS1651868901145,US,walter1,"{""si_li_walter1"":""stuff and money""}",1,NA
SS1651868924360,US,walter1,"{""si_li_walter1"":""His books and art and lots of money.""}",1,NA
SS1651868966456,US,walter1,"{""si_li_walter1"":""Art and money.""}",1,NA
SS1651869014963,US,walter1,"{""si_li_walter1"":""He donated more than any of the other founders to the museum, artifacts and part of his collection.""}",1,NA
SS1651869017878,US,walter1,"{""si_li_walter1"":""His works of art and and money, more of it than the other founders.""}",1,NA
SS1651869021473,US,walter1,"{""si_li_walter1"":""his books and money ""}",1,NA
SS1651869024622,US,walter1,"{""si_li_walter1"":""Books and works of art.""}",1,NA
SS1651869038791,US,walter1,"{""si_li_walter1"":""He gave money to the museum.""}",1,NA
SS1651869076619,US,walter1,"{""si_li_walter1"":""He gave money, donated books and works of art""}",1,NA
SS1651869096666,US,walter1,"{""si_li_walter1"":""Art and other things""}",1,NA
SS1651869107778,US,walter1,"{""si_li_walter1"":""the most money, books and art""}",1,NA
SS1651869115143,US,walter1,"{""si_li_walter1"":""All his art, money and books.""}",1,NA
SS1651869117517,US,walter1,"{""si_li_walter1"":""books and money""}",1,NA
SS1651869119140,US,walter1,"{""si_li_walter1"":""Money, works of art, and books.""}",1,NA
